"TIME","GEO","NA_ITEM","AGGREG","Value","Flag and Footnotes"
"2010","Belgium","Purchasing power parities (EU28=1)","Gross Domestic Product","1.09348",""
"2010","Belgium","Purchasing power parities (EU28=1)","Actual individual consumption","1.11927",""
"2010","Belgium","Purchasing power parities (EU28=1)","Food and non-alcoholic beverages","1.16118",""
"2010","Belgium","Purchasing power parities (EU28=1)","Food","1.16378",""
"2010","Belgium","Purchasing power parities (EU28=1)","Bread and cereals","1.16894",""
"2010","Belgium","Purchasing power parities (EU27=1)","Gross Domestic Product","1.09178",""
"2010","Belgium","Purchasing power parities (EU27=1)","Actual individual consumption","1.11761",""
"2010","Belgium","Purchasing power parities (EU27=1)","Food and non-alcoholic beverages","1.16048",""
"2010","Belgium","Purchasing power parities (EU27=1)","Food","1.16297",""
"2010","Belgium","Purchasing power parities (EU27=1)","Bread and cereals","1.16858",""
"2010","Belgium","Purchasing power parities (EU15=1)","Gross Domestic Product","1.03138",""
"2010","Belgium","Purchasing power parities (EU15=1)","Actual individual consumption","1.05019",""
"2010","Belgium","Purchasing power parities (EU15=1)","Food and non-alcoholic beverages","1.09900",""
"2010","Belgium","Purchasing power parities (EU15=1)","Food","1.09733",""
"2010","Belgium","Purchasing power parities (EU15=1)","Bread and cereals","1.10113",""
"2010","Belgium","Price level indices (EU28=100)","Gross Domestic Product","109.3",""
"2010","Belgium","Price level indices (EU28=100)","Actual individual consumption","111.9",""
"2010","Belgium","Price level indices (EU28=100)","Food and non-alcoholic beverages","116.1",""
"2010","Belgium","Price level indices (EU28=100)","Food","116.4",""
"2010","Belgium","Price level indices (EU28=100)","Bread and cereals","116.9",""
"2010","Belgium","Price level indices (EU27=100)","Gross Domestic Product","109.2",""
"2010","Belgium","Price level indices (EU27=100)","Actual individual consumption","111.8",""
"2010","Belgium","Price level indices (EU27=100)","Food and non-alcoholic beverages","116.0",""
"2010","Belgium","Price level indices (EU27=100)","Food","116.3",""
"2010","Belgium","Price level indices (EU27=100)","Bread and cereals","116.9",""
"2010","Belgium","Price level indices (EU15=100)","Gross Domestic Product","103.1",""
"2010","Belgium","Price level indices (EU15=100)","Actual individual consumption","105.0",""
"2010","Belgium","Price level indices (EU15=100)","Food and non-alcoholic beverages","109.9",""
"2010","Belgium","Price level indices (EU15=100)","Food","109.7",""
"2010","Belgium","Price level indices (EU15=100)","Bread and cereals","110.1",""
"2010","Belgium","Nominal expenditure in national currency","Gross Domestic Product","365,101",""
"2010","Belgium","Nominal expenditure in national currency","Actual individual consumption","244,446",""
"2010","Belgium","Nominal expenditure in national currency","Food and non-alcoholic beverages","23,323",""
"2010","Belgium","Nominal expenditure in national currency","Food","21,311",""
"2010","Belgium","Nominal expenditure in national currency","Bread and cereals","4,355",""
"2010","Belgium","Nominal expenditure as a percentage of GDP (GDP=100)","Gross Domestic Product","100.0",""
"2010","Belgium","Nominal expenditure as a percentage of GDP (GDP=100)","Actual individual consumption","67.0",""
"2010","Belgium","Nominal expenditure as a percentage of GDP (GDP=100)","Food and non-alcoholic beverages","6.4",""
"2010","Belgium","Nominal expenditure as a percentage of GDP (GDP=100)","Food","5.8",""
"2010","Belgium","Nominal expenditure as a percentage of GDP (GDP=100)","Bread and cereals","1.2",""
"2010","Belgium","Nominal expenditure (in euro)","Gross Domestic Product","365,101",""
"2010","Belgium","Nominal expenditure (in euro)","Actual individual consumption","244,446",""
"2010","Belgium","Nominal expenditure (in euro)","Food and non-alcoholic beverages","23,323",""
"2010","Belgium","Nominal expenditure (in euro)","Food","21,311",""
"2010","Belgium","Nominal expenditure (in euro)","Bread and cereals","4,355",""
"2010","Belgium","Nominal expenditure per inhabitant (in euro)","Gross Domestic Product","33,548",""
"2010","Belgium","Nominal expenditure per inhabitant (in euro)","Actual individual consumption","22,461",""
"2010","Belgium","Nominal expenditure per inhabitant (in euro)","Food and non-alcoholic beverages","2,143",""
"2010","Belgium","Nominal expenditure per inhabitant (in euro)","Food","1,958",""
"2010","Belgium","Nominal expenditure per inhabitant (in euro)","Bread and cereals","400",""
"2010","Belgium","Real expenditure (in PPS_EU28)","Gross Domestic Product","333,890",""
"2010","Belgium","Real expenditure (in PPS_EU28)","Actual individual consumption","218,398",""
"2010","Belgium","Real expenditure (in PPS_EU28)","Food and non-alcoholic beverages","20,085",""
"2010","Belgium","Real expenditure (in PPS_EU28)","Food","18,312",""
"2010","Belgium","Real expenditure (in PPS_EU28)","Bread and cereals","3,725",""
"2010","Belgium","Real expenditure (in PPS_EU27)","Gross Domestic Product","334,408",""
"2010","Belgium","Real expenditure (in PPS_EU27)","Actual individual consumption","218,721",""
"2010","Belgium","Real expenditure (in PPS_EU27)","Food and non-alcoholic beverages","20,098",""
"2010","Belgium","Real expenditure (in PPS_EU27)","Food","18,325",""
"2010","Belgium","Real expenditure (in PPS_EU27)","Bread and cereals","3,727",""
"2010","Belgium","Real expenditure (in PPS_EU15)","Gross Domestic Product","353,993",""
"2010","Belgium","Real expenditure (in PPS_EU15)","Actual individual consumption","232,763",""
"2010","Belgium","Real expenditure (in PPS_EU15)","Food and non-alcoholic beverages","21,222",""
"2010","Belgium","Real expenditure (in PPS_EU15)","Food","19,421",""
"2010","Belgium","Real expenditure (in PPS_EU15)","Bread and cereals","3,955",""
"2010","Belgium","Real expenditure per capita (in PPS_EU28)","Gross Domestic Product","30,700",""
"2010","Belgium","Real expenditure per capita (in PPS_EU28)","Actual individual consumption","20,100",""
"2010","Belgium","Real expenditure per capita (in PPS_EU28)","Food and non-alcoholic beverages","1,800",""
"2010","Belgium","Real expenditure per capita (in PPS_EU28)","Food","1,700",""
"2010","Belgium","Real expenditure per capita (in PPS_EU28)","Bread and cereals","300",""
"2010","Belgium","Real expenditure per capita (in PPS_EU27)","Gross Domestic Product","30,700",""
"2010","Belgium","Real expenditure per capita (in PPS_EU27)","Actual individual consumption","20,100",""
"2010","Belgium","Real expenditure per capita (in PPS_EU27)","Food and non-alcoholic beverages","1,800",""
"2010","Belgium","Real expenditure per capita (in PPS_EU27)","Food","1,700",""
"2010","Belgium","Real expenditure per capita (in PPS_EU27)","Bread and cereals","300",""
"2010","Belgium","Real expenditure per capita (in PPS_EU15)","Gross Domestic Product","32,500",""
"2010","Belgium","Real expenditure per capita (in PPS_EU15)","Actual individual consumption","21,400",""
"2010","Belgium","Real expenditure per capita (in PPS_EU15)","Food and non-alcoholic beverages","2,000",""
"2010","Belgium","Real expenditure per capita (in PPS_EU15)","Food","1,800",""
"2010","Belgium","Real expenditure per capita (in PPS_EU15)","Bread and cereals","400",""
"2010","Belgium","Volume indices of real expenditure per capita in PPS (EU28=100)","Gross Domestic Product","121",""
"2010","Belgium","Volume indices of real expenditure per capita in PPS (EU28=100)","Actual individual consumption","112",""
"2010","Belgium","Volume indices of real expenditure per capita in PPS (EU28=100)","Food and non-alcoholic beverages","106",""
"2010","Belgium","Volume indices of real expenditure per capita in PPS (EU28=100)","Food","106",""
"2010","Belgium","Volume indices of real expenditure per capita in PPS (EU28=100)","Bread and cereals","117",""
"2010","Belgium","Volume indices of real expenditure per capita in PPS (EU27=100)","Gross Domestic Product","120",""
"2010","Belgium","Volume indices of real expenditure per capita in PPS (EU27=100)","Actual individual consumption","111",""
"2010","Belgium","Volume indices of real expenditure per capita in PPS (EU27=100)","Food and non-alcoholic beverages","105",""
"2010","Belgium","Volume indices of real expenditure per capita in PPS (EU27=100)","Food","106",""
"2010","Belgium","Volume indices of real expenditure per capita in PPS (EU27=100)","Bread and cereals","117",""
"2010","Belgium","Volume indices of real expenditure per capita in PPS (EU15=100)","Gross Domestic Product","110",""
"2010","Belgium","Volume indices of real expenditure per capita in PPS (EU15=100)","Actual individual consumption","102",""
"2010","Belgium","Volume indices of real expenditure per capita in PPS (EU15=100)","Food and non-alcoholic beverages","101",""
"2010","Belgium","Volume indices of real expenditure per capita in PPS (EU15=100)","Food","102",""
"2010","Belgium","Volume indices of real expenditure per capita in PPS (EU15=100)","Bread and cereals","111",""
"2010","Bulgaria","Purchasing power parities (EU28=1)","Gross Domestic Product","0.884820",""
"2010","Bulgaria","Purchasing power parities (EU28=1)","Actual individual consumption","0.894959",""
"2010","Bulgaria","Purchasing power parities (EU28=1)","Food and non-alcoholic beverages","1.30188",""
"2010","Bulgaria","Purchasing power parities (EU28=1)","Food","1.28173",""
"2010","Bulgaria","Purchasing power parities (EU28=1)","Bread and cereals","0.996771",""
"2010","Bulgaria","Purchasing power parities (EU27=1)","Gross Domestic Product","0.883449",""
"2010","Bulgaria","Purchasing power parities (EU27=1)","Actual individual consumption","0.893636",""
"2010","Bulgaria","Purchasing power parities (EU27=1)","Food and non-alcoholic beverages","1.30109",""
"2010","Bulgaria","Purchasing power parities (EU27=1)","Food","1.28083",""
"2010","Bulgaria","Purchasing power parities (EU27=1)","Bread and cereals","0.996470",""
"2010","Bulgaria","Purchasing power parities (EU15=1)","Gross Domestic Product","0.834572",""
"2010","Bulgaria","Purchasing power parities (EU15=1)","Actual individual consumption","0.839724",""
"2010","Bulgaria","Purchasing power parities (EU15=1)","Food and non-alcoholic beverages","1.23216",""
"2010","Bulgaria","Purchasing power parities (EU15=1)","Food","1.20853",""
"2010","Bulgaria","Purchasing power parities (EU15=1)","Bread and cereals","0.938953",""
"2010","Bulgaria","Price level indices (EU28=100)","Gross Domestic Product","45.2",""
"2010","Bulgaria","Price level indices (EU28=100)","Actual individual consumption","45.8",""
"2010","Bulgaria","Price level indices (EU28=100)","Food and non-alcoholic beverages","66.6",""
"2010","Bulgaria","Price level indices (EU28=100)","Food","65.5",""
"2010","Bulgaria","Price level indices (EU28=100)","Bread and cereals","51.0",""
"2010","Bulgaria","Price level indices (EU27=100)","Gross Domestic Product","45.2",""
"2010","Bulgaria","Price level indices (EU27=100)","Actual individual consumption","45.7",""
"2010","Bulgaria","Price level indices (EU27=100)","Food and non-alcoholic beverages","66.5",""
"2010","Bulgaria","Price level indices (EU27=100)","Food","65.5",""
"2010","Bulgaria","Price level indices (EU27=100)","Bread and cereals","50.9",""
"2010","Bulgaria","Price level indices (EU15=100)","Gross Domestic Product","42.7",""
"2010","Bulgaria","Price level indices (EU15=100)","Actual individual consumption","42.9",""
"2010","Bulgaria","Price level indices (EU15=100)","Food and non-alcoholic beverages","63.0",""
"2010","Bulgaria","Price level indices (EU15=100)","Food","61.8",""
"2010","Bulgaria","Price level indices (EU15=100)","Bread and cereals","48.0",""
"2010","Bulgaria","Nominal expenditure in national currency","Gross Domestic Product","74,771",""
"2010","Bulgaria","Nominal expenditure in national currency","Actual individual consumption","53,834",""
"2010","Bulgaria","Nominal expenditure in national currency","Food and non-alcoholic beverages","9,217",""
"2010","Bulgaria","Nominal expenditure in national currency","Food","7,936",""
"2010","Bulgaria","Nominal expenditure in national currency","Bread and cereals","1,335",""
"2010","Bulgaria","Nominal expenditure as a percentage of GDP (GDP=100)","Gross Domestic Product","100.0",""
"2010","Bulgaria","Nominal expenditure as a percentage of GDP (GDP=100)","Actual individual consumption","72.0",""
"2010","Bulgaria","Nominal expenditure as a percentage of GDP (GDP=100)","Food and non-alcoholic beverages","12.3",""
